Order ID,Order Timestamp,Customer Name,Product ID,Quantity,Cost,Discount,Final Price
d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,2025-02-21 01:17:14,Benjamin Butler,9980940244553,1,303.62,68.58,235.04
14a1c64b-edea-45b8-9cc8-62cdbd4211d1,2025-02-21 20:04:36,Carl Cummings,4796275705967,10,547.01,130.38,4166.3
81f25a73-7f20-4661-891d-16431aa3c18e,2025-02-21 08:12:03,Jessica Turner,47974801622,2,624.25,62.87,1122.76
3a4e2920-f8b1-4902-a05f-039cd98eb024,2025-02-21 00:46:50,Allison Casey,331190790304,1,519.59,141.85,377.74
dc3c423a-9bae-4d9e-88c0-678632387a5a,2025-02-21 13:48:47,Nancy Tran,1274846773780,1,119.86,13.15,106.71
60920068-c403-4430-a31a-9c3c0d591303,2025-02-21 04:33:35,Jeffery Taylor,8059296222926,1,371.92,19.56,352.36
9d9b72b9-e5ab-486c-9e34-c29a701dadb0,2025-02-21 13:23:16,Greg Hull,607159696643,2,565.15,131.16,867.98
96afa28a-178c-45a0-bb66-8afa3cf8b913,2025-02-21 00:21:57,Paul Beasley,8740164005245,6,246.25,8.39,1427.16
0bb8382f-916b-4250-8945-8e1bcb0de65c,2025-02-21 00:32:32,Danielle Brown,9502402681173,10,872.42,183.95,6884.700000000001
2e3b5fd6-7045-42d5-a070-73f00e80ea41,2025-02-21 10:17:20,Gregory Rios,4981829922994,4,327.26,88.16,956.4
21351574-4adb-4f79-bf82-bf843e86cc14,2025-02-21 22:04:05,Matthew Douglas,3673657661565,7,284.37,5.41,1952.7199999999998
8b2c65b5-f039-4686-800d-083a138d8006,2025-02-21 07:29:42,Nicholas Kelly DVM,7468071545166,8,491.36,77.64,3309.76
4d7efc8e-b68f-40dc-b18b-f53a3864bf75,2025-02-21 13:21:34,Eileen Valdez,2475107991182,8,712.73,145.04,4541.52
51a0bd7c-447d-40b8-a49a-3cd986df42bd,2025-02-21 19:42:44,Amy Mccullough,183667525458,5,457.46,50.52,2034.7
7c781b98-9f32-4d3e-b358-206db49bc1ef,2025-02-21 10:11:11,Thomas Skinner,1952058527727,2,196.47,52.1,288.74
bdedb9cc-4e10-4ed6-bb04-6707855fecc6,2025-02-21 20:07:58,Jaime Velasquez,1065133387267,2,396.78,21.28,751.0
3c2fdb76-fa58-4a4b-892e-9fab24579251,2025-02-21 16:01:48,Jordan Wilson,3465787133155,2,173.12,5.82,334.6
4532499e-08a4-4ec0-9619-68aa7fb866b2,2025-02-21 10:07:13,Elizabeth Hanna,8059826204507,8,158.99,9.74,1194.0
9c186d49-dac5-409e-8772-9adf0f49d01a,2025-02-21 13:58:43,Scott Cruz Jr.,7383473597745,1,300.24,87.33,212.91
a8f0e3e0-2f36-4832-a11b-92ab34aababd,2025-02-21 15:41:43,Mary Johnson,6797643815613,3,479.17,60.39,1256.34
06a76b07-efed-47bb-9909-b7d6c353b9e4,2025-02-21 22:09:48,Gabrielle Clayton,4678669125172,1,298.6,5.64,292.96
97491088-c0d9-48e7-8f6c-214343355860,2025-02-21 07:53:02,Glenda Calderon,1527420549326,4,836.6,130.41,2824.76
c8594dfb-6d73-4d1d-9da1-497a6f1f9af1,2025-02-21 02:04:46,Kristen Farley,9471746488772,7,582.92,114.68,3277.6800000000003
dbc7945d-4994-41c5-ad8f-6932eeb687c3,2025-02-21 19:28:12,Kenneth Carroll,47974801622,6,491.29,98.14,2358.8999999999996
f5d68c8f-299c-4d73-8295-f5c984d77929,2025-02-21 13:52:56,Willie Allen,9980940244553,9,450.8,41.12,3687.12
ccb1dc1e-47db-46a2-83e3-0f78e85fda55,2025-02-21 09:59:25,David Daniels,4980841241182,5,180.02,14.04,829.9
09e218a7-6504-45b5-9232-78bf56688530,2025-02-21 22:24:41,Derrick King,9502402681173,6,971.02,224.23,4480.74
9ba5d58b-c585-46b7-8f6d-2a9da72d0bf4,2025-02-21 00:26:57,Keith Morris,1845146270486,3,359.59,49.18,931.23
719d722f-2dc4-4065-98fb-d54243b76bf2,2025-02-21 16:50:50,Adam Johnson,4019655698162,10,924.89,197.5,7273.9
d825b478-a343-41bf-baee-e7df5bd55037,2025-02-21 20:15:55,Anthony Mcmillan,7770143634952,3,973.47,245.12,2185.05
8d2bb00b-9c3e-4d79-a5a4-b1b446c524a5,2025-02-21 11:26:00,Jessica Scott,6765277584168,3,169.64,5.95,491.07
de7a69b4-4271-4418-86b1-654ac96782fb,2025-02-21 18:01:11,Mark Thomas,9649909133412,10,135.21,10.56,1246.5
3b906c08-0cb1-40ed-a7ee-2f239e31ecfd,2025-02-21 04:10:00,Cathy Hunter,2994680443692,4,566.86,5.9,2243.84
0abd99fd-513c-4464-9473-b7cd70b81530,2025-02-21 20:08:56,Amy Klein,9649909133412,6,156.46,21.05,812.46
0420521e-41e7-4bba-b9ac-1a4f42516974,2025-02-21 12:51:52,Amanda Young,7543303654141,9,308.54,85.2,2010.06
719db54f-81c6-4f40-93d5-ac4f1bf2235c,2025-02-21 04:07:15,Cynthia Nguyen,9222196937927,8,770.83,219.18,4413.2
ae5714e8-d29c-4131-9442-60d25f116839,2025-02-21 15:08:41,Jeffery Campbell,4786863375245,6,164.49,47.87,699.72
c9c52567-9b62-4c0a-9398-2922065262a2,2025-02-21 13:07:03,Jason Pearson,6797643815613,9,337.97,71.53,2397.96
4b47b715-f937-4fff-b146-56f1787ed06b,2025-02-21 22:38:35,Jacob Carter,3529042284218,5,969.91,219.44,3752.3500000000004
06897b1c-975a-4e69-a970-7c9e266a8b90,2025-02-21 03:52:04,Rhonda Dixon,5231243292128,3,801.58,175.2,1879.1399999999999
c8914d99-8218-4bb9-bdf6-8eb0c7e75797,2025-02-21 21:10:16,Teresa Gray,4786863375245,8,345.3,11.63,2669.36
b9ec28ff-a835-4a40-8858-714d952aed00,2025-02-21 05:27:50,Zachary Miller,9502402681173,1,148.03,24.47,123.56
fe08a540-ef7e-4940-b568-757413caaeb6,2025-02-21 08:10:36,Yolanda Mccoy,7190229413187,1,407.61,102.82,304.79
bba8e166-89f9-443e-ab07-4c79bbe43aa7,2025-02-21 04:24:51,Kelsey Williams,1200471138267,6,101.56,1.68,599.28
8534bd76-8642-4a80-a8c1-2f2278ea904d,2025-02-21 16:03:25,Cory Johnston,685361530511,4,587.6,39.16,2193.76
3e3a0dfc-5424-4ae4-be78-af27e93bda3b,2025-02-21 13:10:43,Ethan Compton,331190790304,5,203.76,5.11,993.25
bb98abdf-71ec-42ad-bdb5-38c9b16d3da7,2025-02-21 14:55:29,Harold Wagner,3848421993306,8,680.29,195.44,3878.8
7bf18cf4-a740-4142-9cbf-7ee6ea258d83,2025-02-21 22:02:07,Richard Hall,1615280988512,7,202.51,19.3,1282.47
20126ebb-fc9b-419a-93a8-1c4fd3ec1562,2025-02-21 19:34:26,Terry Craig,8644925192543,9,943.97,257.26,6180.39
42a1a429-9b05-4a6c-a35d-2722aa7898aa,2025-02-21 10:26:42,Bruce Ortiz,1274846773780,7,156.47,40.08,814.73
93758195-25fd-42f4-bbb6-1ff781496136,2025-02-21 17:59:35,Patricia Yoder,6584044997273,7,379.1,32.37,2427.11
2ab18038-03f8-4c7b-b43d-e03ae05c1fb9,2025-02-21 04:23:52,Ralph Dawson,7468071545166,5,977.75,256.45,3606.5
205b9db8-19da-4534-be2b-adee7848c332,2025-02-21 01:14:26,Allison Jackson,1065133387267,4,730.57,97.36,2532.84
ddebd8d4-83d0-4bac-a1e3-823812b1178b,2025-02-21 19:16:17,Sue Gomez,6409097439535,8,295.75,71.48,1794.16
3dcead91-8e93-4bd2-b269-eb4366fe47b3,2025-02-21 10:40:55,Steven Villanueva,9187851910885,7,731.32,90.87,4483.150000000001
1b96ee81-9ddb-4fea-9bd7-871c976b1a33,2025-02-21 01:38:49,Thomas Dodson,8549733484340,10,601.96,25.94,5760.2
73230f23-a17e-44b0-a8ac-039ce921f231,2025-02-21 15:51:46,John Taylor,8240084271091,8,988.5,155.78,6661.76
96ed4815-c415-4c73-b944-e4692ef6a152,2025-02-21 18:32:44,Steven Watkins,9471746488772,2,933.82,165.48,1536.68
741a5b09-a63f-43ea-ac85-2cc75eb00e6f,2025-02-21 13:48:45,Christopher Sharp,9636057662703,2,16.55,3.17,26.76
18ce58d1-c5e3-4e15-b1dc-527047802d60,2025-02-21 08:27:23,Glenn Elliott,7262849877691,7,183.14,25.39,1104.25
821b390c-946f-4f07-8673-173ae5b58f30,2025-02-21 15:32:07,James Todd,1613696816450,3,207.26,51.75,466.53
d06176b3-0abc-46fc-a4a8-87a1f41978cd,2025-02-21 07:40:14,Donald Hobbs,1351823374984,9,495.68,122.35,3359.97
48e80f79-58eb-4462-9976-a39a507a61a9,2025-02-21 06:01:44,Donald Gonzales,8240084271091,10,310.88,52.16,2587.2000000000003
f06fbb0f-49d9-4f73-ab58-9b3fe2a63e3c,2025-02-21 09:26:43,Nicole Middleton DDS,3171390053291,4,36.57,0.03,146.16
8d5a9549-34f3-4b8e-9891-e25c2418c7fd,2025-02-21 18:31:16,Alyssa Orr,9314919058658,5,956.47,239.38,3585.4500000000003
89b4db80-8a32-484a-a401-461af5b92b3c,2025-02-21 07:06:16,Ronnie Johnson,3529042284218,2,657.27,176.02,962.5
f2a83faa-f11a-41f5-8826-80f934010b60,2025-02-21 20:47:43,Jeremy Martinez,6409097439535,3,496.97,102.55,1183.26
1c0fb87f-eb01-4ba7-8b81-4a84742f790e,2025-02-21 04:22:00,Jeffrey Baker,6417080531005,1,128.16,10.66,117.5
4748b576-fe3a-4f96-a306-81aadd500d6b,2025-02-21 04:14:24,Regina Garner,391171822783,10,748.11,130.41,6177.0
53bddb05-1308-4f8b-ba34-5e8238f1f1ab,2025-02-21 05:42:22,Desiree Mccoy,1613696816450,7,869.66,163.84,4940.740000000001
12f776d1-c6ec-457f-ac0d-88188349c078,2025-02-21 11:27:42,Amanda Garcia,3529042284218,2,379.47,83.44,592.06
51497675-8573-4517-8b50-8544b481acde,2025-02-21 06:55:55,Mary Rich,7816184959316,5,171.22,3.01,841.0500000000001
a095c0d0-a26e-47da-b2fd-a085091f73f3,2025-02-21 00:17:24,Kevin Wiggins,9649909133412,8,879.53,35.75,6750.24
43e9c94c-3217-493c-ac60-82a4385fa73d,2025-02-21 17:06:58,Robert Gross,7543303654141,1,279.94,35.23,244.71
a2807710-32d5-4d87-a1bd-1db7485873c1,2025-02-21 03:13:47,Shannon Curry,651801704620,6,58.23,5.1,318.78000000000003
7d9def75-1138-48db-af2f-841100d190bd,2025-02-21 20:18:23,Michelle Williams,758181412470,2,518.73,119.27,798.92
615ab341-9d06-4ae8-8358-ce3fb01f90e7,2025-02-21 22:58:29,Marcia Washington,2994680443692,2,602.77,30.22,1145.1
e0bd6044-2e18-422b-b44f-5031a82d4879,2025-02-21 10:55:34,Sheri Contreras,4034471349364,6,828.55,170.26,3949.74
6467e0c0-a149-4b65-8bf7-8eb17d7f2fed,2025-02-21 21:46:00,John Davis,8240084271091,5,688.59,142.2,2731.95
e595e3fa-e182-48d2-b681-db3f1cc41c62,2025-02-21 10:27:33,Jeremy Wright,1080132677362,9,584.25,144.31,3959.46
76f8ef17-2d1b-443e-9da6-536d6cc3f8aa,2025-02-21 11:36:39,Hannah Sanders,8637940265422,3,522.99,58.52,1393.41
7bd64d37-e1d5-4cea-8610-024b20c8667f,2025-02-21 17:48:37,Melissa Johnson,8470076617716,7,346.91,94.79,1764.8400000000001
e3caa0c4-3711-42b7-81ea-b1da4496a883,2025-02-21 14:53:29,Raymond Green,7468723430987,4,163.01,10.81,608.8
cf1ca021-6431-4fc2-a946-4f3f514f6fd9,2025-02-21 16:05:27,Dean Brown,2148951343321,9,617.29,153.97,4169.88
56ffdb3e-380c-4d3d-ba6a-741c7c4a14cf,2025-02-21 23:09:56,Elizabeth Ortiz,9980940244553,9,715.42,150.72,5082.3
8938279c-2aa2-4c1e-a028-c315928fbbae,2025-02-21 07:30:27,Ashley Donaldson,5239868000258,2,423.17,116.29,613.76
9adebcc2-2114-4198-9466-2ea99c5a342e,2025-02-21 19:39:08,Nathan Lang,1219136193992,3,924.18,132.95,2373.69
55525e11-b469-4821-87ca-7ddc171acd35,2025-02-21 12:50:29,Kristen Pena,7190229413187,6,147.62,19.57,768.3000000000001
8914bc96-5cb2-4033-b5e0-edd684c62e4b,2025-02-21 07:13:29,Dr. Jennifer Robbins,2037788925544,9,765.95,78.6,6186.150000000001
e9209b3a-2951-48a7-8d21-0a344a49ba1b,2025-02-21 13:36:45,Daniel Quinn,2029702135566,5,38.47,9.4,145.35
d8718196-093c-4582-837d-f82ef0a4be8a,2025-02-21 00:43:45,Kelsey Mason,6658760366900,3,858.25,36.65,2464.8
282d94a3-0ad3-4361-bc22-6735ca957c2e,2025-02-21 10:18:25,David Barton,8937346706568,5,134.09,5.24,644.25
bffa749e-45bf-42c3-88a5-ad033f4fa031,2025-02-21 04:30:06,Jamie Morales,8347382997378,7,693.91,163.21,3714.9000000000005
451ea1db-e06a-46b2-bd93-183fd17bd6cc,2025-02-21 03:05:30,Jonathan Warner,3465787133155,1,776.95,176.52,600.43
03c61e18-0528-4309-aa56-587dbb8e37e2,2025-02-21 19:43:21,Brittany Fitzgerald,5328710122696,4,116.74,27.77,355.88
d4db5496-31bc-49e6-a420-b22acae9250b,2025-02-21 22:03:09,Rachel Coleman,1615280988512,10,68.67,2.45,662.2
46281fb8-4d59-468e-85ff-a2f2be54eceb,2025-02-21 16:42:29,Dennis Douglas,3745299124194,1,75.58,15.14,60.44
6df5fa4a-4a8e-4dd2-a067-982478adb182,2025-02-21 03:23:17,Jason Ramirez,4981829922994,2,784.55,216.56,1135.98
88800d17-b3ef-4892-a85c-c86348cff1da,2025-02-21 18:26:40,Alan Crawford,1727889579869,10,902.16,50.01,8521.5
c3405500-5f6b-4c54-b392-b60b64c5ee2d,2025-02-21 19:54:01,Jodi Lane,7468071545166,1,99.87,25.34,74.53
3b6becb7-c56d-4e29-a5b8-a38c065f5046,2025-02-21 16:16:40,Justin Day,9650752735456,10,354.36,17.07,3372.9
a1420851-cf47-4d72-a4ce-3160551a7dcd,2025-02-21 03:02:42,Christopher Hancock,3673657661565,10,249.4,42.67,2067.2999999999997
1579bc24-3ffd-48f1-97e9-afe27d6448b2,2025-02-21 05:08:44,Ryan Mills,1080132677362,10,765.61,121.47,6441.4
3b808449-c2b5-49c2-910f-445dd6f34d9b,2025-02-21 02:08:44,Darlene Collins,5719285654314,4,964.62,49.71,3659.64
0958b354-268e-41b4-9596-3842567e8c74,2025-02-21 11:42:12,Linda Savage,4981829922994,9,14.29,3.11,100.62
c14a2a61-358f-473f-b0bd-e14f44a524d9,2025-02-21 20:28:36,Kimberly Edwards,4786863375245,4,921.27,235.28,2743.96
761c7a2b-5263-48e0-bc59-69c6a6ea0997,2025-02-21 17:35:07,Shannon Haney,3529042284218,6,701.15,38.94,3973.26
6cfacecc-1ae4-47cf-abd5-c14914d8e0e6,2025-02-21 02:49:18,Peter Martin,1952058527727,2,189.04,20.12,337.84
3286af00-2a8b-4289-9f19-297ebf86ad63,2025-02-21 15:55:57,Ashley Mcclure,9636057662703,7,222.13,15.16,1448.79
cd9b79fd-a04c-47f6-abb4-71577ec469d8,2025-02-21 19:05:58,Dr. Joshua Ross,1219136193992,6,132.38,4.38,768.0
fee91972-6f7b-43e7-9e19-f0104bf7e012,2025-02-21 10:42:44,Shirley Nelson,8740164005245,8,764.65,161.66,4823.92
5f234322-e3b9-4a34-9d77-39b25287e5f4,2025-02-21 20:31:39,Brenda Mills,607159696643,1,91.43,13.54,77.89
f3b5f7d7-9d2f-4794-8d85-334734579c7f,2025-02-21 13:31:00,Danielle Ford,2621745961586,5,462.38,102.12,1801.3
bf2bf0e4-ed55-469f-9486-7db3efaaf791,2025-02-21 04:55:39,Mike Wells,305486874030,8,233.61,28.54,1640.56
267d46e7-2de1-4da4-aa92-d47b515400a6,2025-02-21 17:07:48,William Collins,8267734540192,7,196.9,4.11,1349.53
1806699f-b1ac-41dd-b303-343c300b6e7b,2025-02-21 19:34:41,Brandon Weber,4419866524043,8,939.69,103.58,6688.88
59b7463f-1117-4840-a80d-4e22982e2afd,2025-02-21 23:10:06,Courtney Fuller,8637940265422,8,675.37,80.31,4760.48
48c08457-464a-4a48-b150-e60ded8982c2,2025-02-21 15:30:58,Elizabeth Weber,4519832731588,2,128.03,15.16,225.74
8fa50e32-4137-4168-af2e-cdc9673c984b,2025-02-21 19:41:52,Christina Watkins,6765277584168,10,977.8,217.49,7603.099999999999
47ad21dd-3768-454a-bb0c-686a1a5ca752,2025-02-21 06:29:33,Brian Robles,9187851910885,3,74.06,21.67,157.17000000000002
6208c875-c41c-433d-a513-964e965a693e,2025-02-21 12:01:14,Sarah Jacobs,490278742960,4,599.01,178.02,1683.96
df0fea06-bcbd-4eeb-8eab-2f76f776f4e8,2025-02-21 22:25:25,Kara Jackson,2475107991182,4,839.73,182.69,2628.16
3768d6aa-fd34-421e-bb59-475ec88a9a74,2025-02-21 03:19:31,Lisa Thomas,9650752735456,10,597.71,135.61,4621.0
52c64562-0010-4dc0-9fe6-b58979b8023d,2025-02-21 02:49:55,Amy Hunt,5239868000258,7,362.54,72.51,2030.2099999999998
78c09d8b-aa33-49bc-ace7-63e1708f75a1,2025-02-21 11:54:32,Peter Allen,9222196937927,8,516.3,22.83,3947.76
62b215ad-c61f-48b1-a097-5bc064abd035,2025-02-21 17:16:30,Ryan Stewart,6179640537734,2,130.97,19.23,223.48
d799d80d-9afa-4fb4-a21f-01671404e492,2025-02-21 07:47:16,Theresa Bass,8937346706568,3,39.43,8.73,92.1
6fef2c5d-d702-4edd-a494-0bbdb61ae1b0,2025-02-21 20:24:24,Michael King,8549733484340,2,503.15,4.04,998.22
6f774027-e656-4fbc-8ed2-de161ec80917,2025-02-21 23:44:31,Alexander Diaz,3561595148463,7,608.54,59.69,3841.9500000000003
5892e71a-ab87-4ea4-854f-87ad7750bfbb,2025-02-21 15:26:24,Justin Cuevas,8240084271091,10,627.0,142.99,4840.1
5fcbf482-61e8-4aa5-b0e4-541bf07cfca7,2025-02-21 06:31:02,Whitney Gonzalez,9711798089320,9,769.9,183.1,5281.2
016ff44c-31e4-4850-86a8-1b2b5c69ee49,2025-02-21 21:20:32,Brandon Wood,1769367632017,5,665.47,97.87,2838.0
03539b9a-ebeb-4d98-80b7-10a640f66fde,2025-02-21 22:05:31,Matthew May,9314919058658,9,350.18,90.31,2338.83
b20c3a3f-fee8-4cf1-8b3e-2b6e65f69897,2025-02-21 09:12:46,Anthony Armstrong,6797643815613,1,953.05,9.03,944.02
ed758b74-b7d0-4829-9cf9-b68007ca07d8,2025-02-21 17:08:29,Lynn Henry DDS,2474517123688,2,389.79,36.78,706.02
8bab9c9c-c026-4d51-a5c5-bce0dffbdc2d,2025-02-21 03:46:56,Allen Shannon,9636057662703,8,465.06,4.58,3683.84
2d49d235-bc77-4a20-b4a4-cb8027379316,2025-02-21 04:47:35,Roy Wilson,607159696643,5,885.85,43.62,4211.15
